palabra,mean_rt,mean_error,concreteness,familiarity,aoa,palabra_noaccents
claustro,617.962500003125,3.03030303030303,,,,claustro
clavar,631.9121211818182,5.714285714285714,5.087,6.185,,clavar
clave,588.0923076897436,2.5,,,,clave
clavel,678.5846153871795,0.0,,,,clavel
clavícula,652.4925000025,0.0,,,,clavicula
clavo,668.2842857171429,2.777777777777778,,,,clavo
clérigo,694.6142857107143,28.2051282051282,,,,clerigo
clero,749.2101666633333,18.91891891891892,,,10.15,clero
cliente,570.80588235,0.0,,,,cliente
clientela,767.4195,14.28571428571428,,,,clientela
clima,561.3400000055556,0.0,,,,clima
clínica,613.0027026810811,0.0,,,,clinica
clip,675.2635294117647,2.857142857142857,,,,clip
cloro,621.4416666666667,7.6923076923076925,,,,cloro
cloruro,787.928571425,22.22222222222222,,,10.64,cloruro
club,583.717948725641,0.0,,,,club
coacción,790.2828571457143,10.25641025641026,,,,coaccion
coaccionar,771.162500003125,13.513513513513509,,,,coaccionar
coagulación,820.3657142428572,7.894736842105263,,,,coagulacion
coartada,833.6799999966667,23.07692307692308,,,9.238,coartada
cobarde,620.3810810864865,2.631578947368421,,,,cobarde
cobardía,676.3027027054054,2.631578947368421,,,,cobardia
cobertizo,660.0967741806452,8.823529411764707,,,,cobertizo
cobertura,602.1640277777777,0.0,4.519,6.0,8.154,cobertura
cobijo,662.5810810756757,13.95348837209302,,,,cobijo
cobra,575.8558333333333,0.0,,,,cobra
cobrar,674.1727272636364,2.941176470588235,,,,cobrar
cobre,601.030303039394,0.0,,,,cobre
cobro,671.1026315842105,2.564102564102564,,,,cobro
cocaína,611.3685714342857,0.0,,,,cocaina
cocer,686.9876562375,13.513513513513509,,,,cocer
coche,565.1469444472223,2.7027027027027026,,,,coche
cochero,728.2600000057142,16.66666666666667,,,,cochero
cocido,677.8789473736842,0.0,,,,cocido
cocina,590.1421052657895,0.0,,,,cocina
cocinar,561.2571428485714,0.0,4.609,6.679,,cocinar
cocinera,608.8150000025,0.0,,,4.2,cocinera
cocinero,626.7820512769231,0.0,,,,cocinero
cocodrilo,630.636216227027,0.0,,,,cocodrilo
cóctel,607.18875,0.0,,,,coctel
codicioso,748.0363636424242,10.81081081081081,,,,codicioso
código,562.6533333333333,3.225806451612903,,,,codigo
codo,656.7461538512821,2.5,,,,codo
cofre,656.331250003125,3.03030303030303,,,,cofre
coger,612.4026315789473,5.0,,,,coger
cogida,661.745161283871,0.0,,,7.52,cogida
cogote,756.65666667,14.28571428571428,,,8.381,cogote
coherencia,665.2411765264706,2.857142857142857,,,9.429,coherencia
cohesión,617.612499984375,5.882352941176471,,,,cohesion
cohete,659.7285714285714,2.777777777777778,,,,cohete
coincidencia,703.5301428628571,0.0,,,,coincidencia
coincidir,668.7331818151515,0.0,,,7.211,coincidir
coito,736.8928571285714,22.22222222222222,,,,coito
coja,649.575,5.882352941176471,,,,coja
cojo,619.7060606121212,0.0,,,,cojo
col,795.7473809523809,38.235294117647065,6.737,5.44,,col
cola,568.9371428314286,2.777777777777778,,,,cola
colaboración,658.4735294088235,2.857142857142857,,,,colaboracion
colaborador,640.6568749975,0.0,,,7.0,colaborador
colaborar,635.9199999971429,0.0,,,5.722,colaborar
colación,725.2916666666666,62.5,,,,colacion
colador,632.5515151909091,0.0,6.65,6.0,,colador
colcha,649.1379311068965,17.14285714285714,,,7.0,colcha
colchón,621.8156756891892,0.0,,,,colchon
colección,606.9088235294117,0.0,,,,coleccion
coleccionista,674.2399999942858,0.0,,,,coleccionista
colectividad,643.6641025538462,0.0,,,8.286,colectividad
colectivo,644.1925,0.0,,,7.389,colectivo
colega,588.3096875,3.03030303030303,,,,colega
colegial,680.2088235058824,0.0,,,7.318,colegial
colegio,584.6289473947369,0.0,5.95,6.857,,colegio
cólera,660.3819696939394,10.81081081081081,,,,colera
colgante,574.8257142914285,0.0,5.857,6.333,,colgante
colgar,591.4400000057143,0.0,4.05,6.37,,colgar
colibrí,671.20624998125,5.882352941176471,,,,colibri
colina,677.1314285628571,10.25641025641026,,,,colina
colisión,651.7199999866667,0.0,,,,colision
collar,596.33437500625,3.03030303030303,,,,collar
colmena,665.6733333266667,11.76470588235294,6.348,4.238,7.192,colmena
colmo,588.6257142628572,0.0,,,9.15,colmo
colocación,664.9606060575758,2.941176470588235,,,,colocacion
colocar,637.6533333333333,0.0,,,,colocar
colon,658.4699999933333,9.090909090909092,6.278,3.769,,colon
colonia,584.974193532258,6.0606060606060606,,,,colonia
coloquio,669.8108108216217,2.631578947368421,,,,coloquio
color,562.1763157789474,0.0,,,,color
colorado,624.1277777888889,0.0,,,,colorado
colorido,612.1263157894737,2.564102564102564,4.0,5.96,,colorido
colorín,656.5392857071429,3.448275862068965,,,,colorin
colosal,685.6464285642858,9.67741935483871,3.654,3.939,9.844,colosal
columna,615.147058817647,0.0,,,,columna
columpio,684.4999999921052,5.0,,,,columpio
coma,599.4309523857142,2.325581395348837,,,,coma
comandante,694.9135135108108,7.5,,,,comandante
comando,666.02499999375,0.0,4.84,3.5,9.577,comando
comarca,654.1483870967742,3.125,,,,comarca
comba,722.4525,23.52941176470588,5.95,4.929,,comba
combate,640.5727272818182,13.157894736842099,,,,combate
combatiente,724.0322580612903,6.0606060606060606,4.263,4.25,,combatiente
combatir,608.4484848363636,2.941176470588235,,,7.636,combatir
combinación,639.016666675,0.0,,,,combinacion
combustible,625.2162162324324,0.0,,,7.7,combustible
combustión,662.1594594648649,0.0,,,,combustion
comedia,614.3939393848485,0.0,,,,comedia
comedor,562.4075000025,0.0,,,,comedor
comentar,626.3171428514286,0.0,,,5.429,comentar
comentario,669.3222222222222,5.263157894736842,,,,comentario
comenzar,581.1973684289474,0.0,,,,comenzar
comer,539.9901351216216,0.0,,,,comer
comercial,577.6848484636364,5.714285714285714,3.35,5.857,,comercial
comercialización,792.2243243297297,2.631578947368421,,,,comercializacion
comerciante,711.353846151282,2.5,,,,comerciante
comercio,620.8749999875,0.0,,,,comercio
cometa,629.380555563889,0.0,,,,cometa
cometer,632.3947368421052,2.564102564102564,,,8.6,cometer
cometido,689.9371428714286,2.777777777777778,,,9.5,cometido
cómic,631.6941176558823,5.555555555555555,,,,comic
cómico,582.6485714228571,0.0,,,,comico
comida,578.5684210631579,0.0,,,,comida
comienzo,580.5127027108108,0.0,,,,comienzo
comisario,675.6219117647058,0.0,,,,comisario
comisión,617.8419354806451,0.0,,,,comision
comité,636.4307692282051,0.0,,,,comite
comitiva,761.608125003125,13.513513513513509,,,10.15,comitiva
cómoda,569.1538461564103,2.5,,,,comoda
comodidad,634.6799999914285,0.0,,,,comodidad
comodín,658.860277775,0.0,,,,comodin
cómodo,587.8861110805556,0.0,,,,comodo
compacta,620.4869999942857,5.405405405405405,4.692,5.212,8.469,compacta
compacto,616.7337837864865,0.0,4.538,5.576,8.125,compacto
compadecer,631.4754054054055,0.0,,,,compadecer
compadre,709.2534883604651,0.0,,,9.05,compadre
compañera,568.3970588647059,2.857142857142857,,,,companera
compañero,548.551612916129,3.125,,,,companero
compañía,613.5195833333333,0.0,,,,compania
comparación,651.516666652381,0.0,,,,comparacion
comparar,645.3302702702703,0.0,,,5.611,comparar
compartimiento,771.3216216,0.0,,,8.619,compartimiento
compartir,638.1026470705882,0.0,,,,compartir
compás,669.582051276923,0.0,,,,compas
compasivo,646.7033333333334,6.25,,,,compasivo
compatibilidad,616.9123684289474,0.0,4.115,5.848,8.906,compatibilidad
compatriota,826.1818181424243,5.714285714285714,,,,compatriota
compensación,706.9960810864865,0.0,,,,compensacion
compensar,608.9843749875,3.03030303030303,,,6.944,compensar
competencia,670.3131578842106,0.0,,,,competencia
competente,664.2263157736842,0.0,,,,competente
competición,610.6168055555555,0.0,,,,competicion
competir,617.3528204871795,2.5,,,5.9,competir
competitivo,639.3818181818182,0.0,,,,competitivo
complacer,658.357727269697,0.0,,,,complacer
complacido,696.7800000085714,2.777777777777778,,,,complacido
complejidad,620.1694444944444,0.0,,,,complejidad
complejo,580.93569445,2.7027027027027026,,,,complejo
complemento,603.6566666766666,3.225806451612903,,,,complemento
completar,600.6729729216216,0.0,,,5.5,completar
completo,581.4710525921053,0.0,3.55,6.381,,completo
complicación,608.6193548741935,8.823529411764707,,,,complicacion
cómplice,574.0424242333333,0.0,,,,complice
complicidad,704.6918918567568,0.0,,,9.056,complicidad
componente,647.9015714257143,0.0,,,8.55,componente
componer,650.2500000026316,5.0,,,8.0,componer
comportamiento,614.9846153897436,0.0,,,,comportamiento
composición,605.1015789578947,2.564102564102564,,,,composicion
compostura,657.7294117735294,0.0,,,9.524,compostura
compra,598.2499999970588,5.555555555555555,,,,compra
comprador,634.243749990625,0.0,,,5.579,comprador
comprar,593.1222222444444,0.0,,,,comprar
comprender,624.2923611111111,0.0,,,,comprender
comprensible,642.6960810702702,0.0,3.435,5.714,8.269,comprensible
comprensión,640.7841891891892,0.0,,,,comprension
comprobación,637.4457142828571,0.0,,,,comprobacion
comprobar,634.4735294117647,0.0,,,6.571,comprobar
comprometido,762.5410256384615,2.5,4.062,5.25,,comprometido
compromiso,640.1647058794117,0.0,,,,compromiso
compuesto,581.1528378405405,0.0,,,7.25,compuesto
computadora,644.4636111111112,0.0,,,6.571,computadora
común,618.020000005,0.0,,,,comun
comunicación,588.4394736894736,2.564102564102564,,,,comunicacion
comunicado,595.7421052473684,0.0,,,8.15,comunicado
comunicar,617.12837497,0.0,,,6.211,comunicar
comunicativo,662.9026315763158,0.0,,,,comunicativo
comunidad,590.32925002,0.0,,,,comunidad
comunión,642.7999999914285,0.0,,,,comunion
comunismo,681.3571428571429,2.777777777777778,,,,comunismo
comunista,628.4184210421053,0.0,,,,comunista
concebir,648.0548386580646,8.823529411764707,,,9.545,concebir
conceder,682.0323529470588,5.555555555555555,,,7.56,conceder
concejal,670.1346153884615,13.33333333333333,4.85,4.05,,concejal
concentración,613.5763513594595,0.0,,,,concentracion
concentrado,662.5878787969697,0.0,4.259,6.286,,concentrado
concentrar,694.443750009375,0.0,,,6.056,concentrar
concepción,610.1733333393939,5.714285714285714,,,,concepcion
concepto,592.3897435846154,0.0,,,,concepto
concesión,648.6752702432433,5.128205128205128,,,,concesion
concha,628.7300000033333,3.225806451612903,6.034,4.929,,concha
conciencia,626.1174999941177,5.555555555555555,,,,conciencia
concierto,599.0030303181818,0.0,,,,concierto
conciliar,710.4942857171428,0.0,,,9.95,conciliar
concluir,622.6696969696969,5.714285714285714,,,9.0,concluir
conclusión,604.6345945864865,0.0,,,,conclusion
concordia,678.9032258161291,6.0606060606060606,,,9.92,concordia
concretar,657.2827941176471,2.857142857142857,,,8.727,concretar
concreto,620.0485713971428,0.0,3.85,6.333,,concreto
concurso,617.189459445946,0.0,,,,concurso
condado,717.6235294,5.555555555555555,5.48,3.346,9.538,condado
conde,590.2172413827586,9.375,,,,conde
condena,653.7384615384616,0.0,,,,condena
condenación,733.997222225,14.28571428571428,,,,condenacion
condenar,680.2705882382353,0.0,,,8.667,condenar
condensación,704.4764705941176,2.857142857142857,,,,condensacion
condición,614.0421052605263,2.564102564102564,,,,condicion
condicional,656.7297297216217,0.0,3.52,4.923,9.0,condicional
condicionamiento,759.0533333166667,3.225806451612903,3.737,5.85,,condicionamiento
cóndor,814.3538461730769,29.72972972972973,,,,condor
conducción,643.4813513513513,0.0,,,,conduccion
conducir,663.1745714371428,5.405405405405405,,,,conducir
conducta,614.7815789421053,2.564102564102564,,,,conducta
conductividad,740.2199999885714,2.777777777777778,,,10.429,conductividad
conducto,605.196875009375,5.882352941176471,,,,conducto
conductor,595.3844594675676,0.0,,,,conductor
conectar,626.7172973054054,0.0,,,6.05,conectar
conejo,617.3605882382353,2.857142857142857,,,,conejo
conexión,587.3285714257142,0.0,,,,conexion
conferencia,627.4405405162162,0.0,,,,conferencia
confesar,682.6635294117647,0.0,,,7.55,confesar
confesión,578.1285714,0.0,,,,confesion
confesor,702.18125,3.03030303030303,,,8.0,confesor
confiable,655.81142856,0.0,3.63,5.955,8.0,confiable
confianza,589.7974359051282,0.0,,,,confianza
confiar,604.2257143171429,0.0,,,,confiar
confidencia,640.291250045,0.0,,,,confidencia
confidencial,594.5916666444444,2.7027027027027026,4.72,4.885,8.692,confidencial
confidente,634.5190476357143,0.0,,,,confidente
configuración,626.0000000025641,0.0,,,,configuracion
configurar,638.4783783702703,2.631578947368421,,,,configurar
confirmación,571.41562500625,0.0,,,,confirmacion
confirmar,545.875,0.0,,,6.6,confirmar
conflicto,603.3992857257143,0.0,,,,conflicto
conforme,585.3487179512821,0.0,4.0,4.952,8.808,conforme
conformidad,647.2682432513514,0.0,,,,conformidad
confort,673.90624999375,3.03030303030303,4.038,5.607,,confort
confundido,637.4871794820513,0.0,,,,confundido
confundir,618.951282048718,2.5,,,,confundir
confusión,600.5323529441176,0.0,,,,confusion
confuso,601.4305555166667,2.7027027027027026,3.138,6.103,,confuso
congelado,664.2767142828571,2.777777777777778,,,,congelado
congoja,987.3533333266666,55.88235294117647,,,,congoja
congregación,758.5485714314285,12.5,,,,congregacion
congresista,814.0096773709678,16.21621621621622,5.667,3.591,10.192,congresista
congreso,619.171875009375,0.0,,,,congreso
conjetura,750.9642857178571,15.151515151515149,,,10.12,conjetura
conjunción,662.5161111166667,2.7027027027027026,,,,conjuncion
conjunto,596.3999999974359,2.5,,,,conjunto
conmoción,714.0951219658537,2.3809523809523814,,,,conmocion
conmovedor,733.5039189054054,0.0,3.957,5.381,9.577,conmovedor
conocedor,743.596551724138,12.12121212121212,,,8.65,conocedor
conocer,559.9147058823529,0.0,,,,conocer
conocimiento,588.79714288,0.0,,,,conocimiento
conquista,611.0026315973685,0.0,,,,conquista
conquistar,636.712499996875,0.0,,,8.0,conquistar
consciencia,609.1999999935484,3.125,,,,consciencia
consciente,592.3151515212121,0.0,,,,consciente
consecución,694.047368418421,2.564102564102564,,,,consecucion
consecuencia,677.3307692205128,0.0,,,,consecuencia
consecuente,679.0611111111111,7.6923076923076925,4.0,5.524,,consecuente
conseguir,549.9008108108108,0.0,,,,conseguir
consejero,604.7685714114285,0.0,4.95,5.357,,consejero
consejo,586.6677419258065,6.0606060606060606,,,,consejo
consenso,784.9428571428572,12.5,,,10.684,consenso
consentimiento,647.2527777333333,0.0,,,8.24,consentimiento
consentir,632.1771621702703,0.0,4.05,5.962,,consentir
conservación,640.8909091030303,2.941176470588235,,,,conservacion
conservador,627.9428571371428,0.0,,,,conservador
conservar,600.7815789447368,2.564102564102564,,,,conservar
conservatorio,668.1447368421053,0.0,,,7.72,conservatorio
considerable,615.7676470647059,0.0,3.391,5.0,9.385,considerable
consideración,603.09224999,0.0,,,,consideracion
considerado,634.0298648675675,0.0,3.63,5.393,,considerado
considerar,666.0789473710527,0.0,,,,considerar
consigna,697.5275861896552,3.3333333333333335,,,,consigna
consistencia,642.0569117705883,0.0,,,8.667,consistencia
consola,611.7030302848485,2.941176470588235,,,,consola
consolidación,656.21250000625,0.0,,,,consolidacion
consonante,692.0004545424242,2.941176470588235,4.5,5.44,,consonante
constancia,617.2935483903226,0.0,,,,constancia
constante,649.3282051282051,2.5,,,8.238,constante
constatación,825.7842105131579,7.317073170731707,,,,constatacion
constatar,801.3941176411764,2.857142857142857,,,10.056,constatar
constelación,740.152656246875,5.882352941176471,,,,constelacion
constipado,759.6888888925926,12.90322580645161,5.0,6.762,,constipado
constitución,664.0941176558823,2.857142857142857,,,,constitucion
constitucional,696.2702857171429,0.0,4.652,4.667,,constitucional
constituir,703.5545455030303,0.0,,,7.5,constituir
constituyente,674.0555555472222,0.0,,,10.25,constituyente
construcción,595.7484848363637,0.0,,,,construccion
constructiva,661.9250000277777,0.0,3.222,5.81,,constructiva
construir,635.150000003125,5.882352941176471,,,4.056,construir
consuelo,631.27187499375,0.0,,,,consuelo
cónsul,766.8193548096774,18.42105263157895,,,,consul
consulado,753.584848490909,2.941176470588235,,,,consulado
consulta,594.1256410205128,0.0,,,,consulta
consultar,551.98749999375,5.882352941176471,,,6.727,consultar
consumación,723.8657142828572,5.405405405405405,,,,consumacion
consumir,594.0628571428572,0.0,,,7.286,consumir
consumo,561.2531249875,5.882352941176471,,,,consumo
contabilidad,682.3972973054055,5.128205128205128,,,9.9,contabilidad
contactar,621.615625,3.03030303030303,4.44,5.692,6.846,contactar
contacto,601.1833333611111,0.0,,,,contacto
contador,658.4472222444444,5.263157894736842,,,7.64,contador
contagio,681.6157894947369,0.0,,,,contagio
contaminación,652.3164864918919,0.0,,,,contaminacion
contaminar,668.685294117647,0.0,4.344,6.071,,contaminar
contar,629.1411764735294,8.108108108108109,,,,contar
contemplación,713.6337878787879,0.0,,,,contemplacion
contemplar,677.8702777777778,0.0,,,,contemplar
contemporáneo,759.499999984375,0.0,,,,contemporaneo
contención,667.684375003125,3.03030303030303,,,,contencion
contener,647.6184210289474,0.0,,,6.611,contener
contenido,677.928,2.777777777777778,,,,contenido
contentar,658.7136764705882,5.555555555555555,,,,contentar
contento,583.6588235323529,0.0,,,,contento
contestación,690.578124990625,8.571428571428571,,,,contestacion
contestar,636.215000005,0.0,,,3.8,contestar
contexto,589.0790697697674,0.0,,,,contexto
contienda,819.4458,21.875,,,10.476,contienda
continental,686.6682352941176,5.555555555555555,4.846,5.0,8.156,continental
continente,672.5873611083333,0.0,,,,continente
contingencia,783.4558823588235,0.0,,,10.5,contingencia
continuación,629.681250003125,0.0,,,,continuacion
continuar,604.8000000162791,0.0,,,,continuar
continuidad,617.9562162324324,0.0,,,,continuidad
contorno,654.5611111083333,2.7027027027027026,,,,contorno
contrabajo,744.54,10.25641025641026,6.15,5.048,,contrabajo
contrabando,764.0771428542857,5.405405405405405,,,9.7,contrabando
contracción,742.49411765,5.555555555555555,,,,contraccion
contractual,751.147058832353,2.857142857142857,4.0,3.03,10.344,contractual
contradicción,695.8441176558823,0.0,,,,contradiccion
contrapartida,796.8823529029412,0.0,,,9.6,contrapartida
contraposición,729.8900000033333,3.225806451612903,,,,contraposicion
contrariedad,697.7256410205129,0.0,,,,contrariedad
contrario,631.4613750225,0.0,,,,contrario
contrarrestar,761.6805263526315,2.564102564102564,,,9.619,contrarrestar
contraseña,600.3762499916667,2.7027027027027026,,,,contrasena
contraste,611.1333333128205,0.0,,,8.05,contraste
contratar,648.1857142657143,0.0,5.08,5.577,8.5,contratar
contrato,583.4757575727273,0.0,,,,contrato
contribución,661.7447368421052,0.0,,,,contribucion
contribuir,599.1600000485714,0.0,,,8.56,contribuir
contribuyente,756.2545588294117,5.555555555555555,3.739,4.231,,contribuyente
contrincante,874.9821428857143,20.0,,,,contrincante
control,591.8857142857142,0.0,,,,control
controlar,624.360526313158,2.564102564102564,,,6.3,controlar
controversia,685.0571052578947,5.0,,,10.7,controversia
contundencia,789.2030303515152,8.333333333333332,4.385,4.939,9.656,contundencia
contundente,815.5631818090909,8.333333333333332,4.346,5.848,9.094,contundente
convencer,641.0535714142857,3.448275862068965,,,7.4,convencer
